2,丰台区,石榴园南里小区 ,1室1厅,47.83,西,简装,中楼层(共6层),1998年,刘家窑,249,52060
3,丰台区,鑫兆雅园南区 ,2室1厅,74.54,西北,简装,中楼层(共22层),2003年,刘家窑,446,59834
4,丰台区,太平桥东里 ,1室1厅,45.92,南,简装,中楼层(共6层),1989年,太平桥,298,64896
5,丰台区,太平桥西里 ,2室1厅,53.12,南北,简装,高楼层(共6层),1985年,太平桥,385,72478
6,丰台区,新新天第 ,2室1厅,57.76,东南北,简装,低楼层(共10层),2006年,马家堡,355,61462
7,丰台区,南庭新苑北区 ,3室1厅,81.32,东南北,精装,顶层(共16层),2009年,新宫,408,50173
8,丰台区,和义东里五区 ,2室1厅,56.59,南北,简装,中楼层(共6层),1984年,和义,278,49126
9,丰台区,芳城园一区 ,2室1厅,95,西南,精装,低楼层(共25层),1990年,方庄,598,62948
10,丰台区,育芳园东里 ,3室1厅,103.8,南北,精装,中楼层(共6层),1993年,玉泉营,540,52024
11,丰台区,太平桥小区 ,2室1厅,56.83,南北,精装,中楼层(共6层),1985年,太平桥,388,68274
12,丰台区,鹏润家园 ,2室1厅,64.17,东北,精装,低楼层(共16层),2001年,菜户营,400,62335
13,丰台区,和义西里二区 ,2室1厅,73.91,南北,简装,底层(共6层),2000年,和义,368,49791
14,丰台区,金泰城丽湾 ,2室2厅,115.86,南,精装,高楼层(共21层),2008年,菜户营,895,77249
15,丰台区,世嘉丽晶 ,3室1厅,122.31,南北,简装,低楼层(共6层),2005年,和义,598,48893
16,丰台区,建邦华府 ,2室1厅,104.46,南北,精装,中楼层(共13层),2009年,刘家窑,610,58396
17,丰台区,日新家园 ,2室1厅,67.48,南北,精装,高楼层(共6层),1997年,赵公口,370,54832
18,丰台区,华富丽苑 ,2室2厅,98.93,南北,精装,低楼层(共30层),2007年,青塔,520,52563
19,丰台区,石榴庄西街 ,2室1厅,55.2,东南西,简装,中楼层(共6层),1991年,赵公口,290,52537
